transaction_id,user_id,product_id,merchant_id,amount,timestamp,location,payment_method,category
TX0113773,U04707,P02158,M00066,54.32,20251003230616,Grenoble,PAYPAL,Clothing
TX0113774,U08171,P04589,M00302,80.87,20240701185159,Toulouse,CASH,Food
TX0113775,U05458,P01946,M00428,0.0,20250811080818,Nîmes,PAYPAL,Home & Garden
TX0113776,U06797,P01342,M00094,461.55,20250504070349,Marseille,CASH,Home & Garden
TX0113777,U08981,P05988,M00162,376.78,20250320190713,Marseille,CRYPTO,Clothing
TX0113778,U06571,P04331,M00032,69.84,20250313130928,Paris,PAYPAL,Books
TX0113779,U00490,P04056,M00096,55.37,20240214095109,Toulouse,CARD,Clothing
TX0113780,U10367,P01282,M00220,687.99,20250717155550,Nice,CASH,Sports
TX0113781,U00813,P05888,M00082,507.02,20241114194032,Reims,CARD,Sports
TX0113782,U07613,P02967,M00166,372.41,20241028120920,Paris,BANK_TRANSFER,Electronics
TX0113783,U04771,P00466,M00586,56.07,20250924165133,Strasbourg,CARD,Sports
TX0113784,U10728,P01968,M00575,2883.94,20250418145058,Strasbourg,BANK_TRANSFER,Electronics
TX0113785,U04921,P00311,M00529,1683.83,20250629080027,Paris,CARD,Electronics
TX0113786,U07076,P00474,M00188,144.99,20241015103547,Nice,PAYPAL,Health
TX0113787,U08401,P04293,M00102,394.92,20240723204353,Paris,PAYPAL,Home & Garden
TX0113788,U04863,P00839,M00588,283.42,20240926185132,Nantes,PAYPAL,Clothing
TX0113789,U01972,P00170,M00379,24.42,20250413103802,Toulon,PAYPAL,Books
TX0113790,U03730,P00514,M00497,309.56,20250319093904,Grenoble,CRYPTO,Sports
TX0113791,U09812,P00363,M00266,1976.17,20250331073247,Lyon,CARD,Electronics
TX0113792,U03063,P01844,M00530,168.55,20250118205650,Rennes,BANK_TRANSFER,Health
TX0113793,U00490,P01646,M00210,32.53,20240528175632,Toulouse,CARD,Books
TX0113794,U01995,P00796,M00079,153.31,20250927075808,Lyon,CASH,Clothing
TX0113795,U04413,P02770,M00535,111.17,20240309181017,Lyon,CARD,Health
TX0113796,U11665,P05418,M00597,390.28,20250208201534,Le Havre,CASH,Home & Garden
TX0113797,U09645,P00187,M00074,53.64,20250524200646,Bordeaux,CRYPTO,Clothing
TX0113798,U04585,P00304,M00182,119.34,20240504203902,Le Havre,PAYPAL,Clothing
TX0113799,U01773,P05898,M00399,59.48,20240303101935,Lyon,CASH,Beauty
TX0113800,U05863,P04411,M00388,423.39,20251025073815,Paris,CARD,Home & Garden
TX0113801,U05538,P00410,M00584,1278.39,20240824155452,Paris,CASH,Electronics
TX0113802,U03940,P05666,M00445,74.21,20250509215328,Saint-Etienne,CARD,Food
TX0113803,U08283,P00956,M00106,127.55,20250908090545,Lille,CASH,Health
TX0113804,U03455,P03481,M00099,970.27,20240630093900,Paris,CARD,Automotive
TX0113805,U08384,P02244,M00066,236.63,20250408113018,Dijon,CASH,Clothing
TX0113806,U11690,P02050,M00585,245.85,20240921112808,Rennes,PAYPAL,Clothing
TX0113807,U01864,P00613,M00054,387.56,20250209070634,Montpellier,BANK_TRANSFER,Electronics
TX0113808,U07221,P03051,M00317,2762.46,20240927171156,Reims,CARD,Automotive
TX0113809,U02404,P04354,M00236,264.87,20240917205021,Reims,CASH,Sports
TX0113810,U05011,P05149,M00102,455.11,20250518115044,Rennes,CRYPTO,Home & Garden
TX0113811,U00956,P03725,M00440,67.72,20240902230959,Lille,CRYPTO,Clothing
TX0113812,U08077,P01797,M00162,51.25,20250119185113,Nantes,CRYPTO,Clothing
TX0113813,U11222,P01048,M00422,67.05,20250922123921,Paris,PAYPAL,Food
TX0113814,U06344,P02630,M00549,537.87,20240815164732,Lyon,CARD,Sports
TX0113815,U11321,P01352,M00447,-230.5,20241105182144,Nantes,CARD,Books
TX0113816,U04564,P04066,M00366,80.65,20250518071017,Angers,CARD,Beauty
TX0113817,U01296,P01847,M00290,132.76,20250903222309,Reims,CARD,Health
TX0113818,U01329,P02295,M00529,3815.21,20240703212412,Toulouse,BANK_TRANSFER,Electronics
TX0113819,U01864,P04433,M00480,737.03,20241222163331,Nice,PAYPAL,Clothing
TX0113820,U07904,P04825,M00264,825.22,20240411084112,Rennes,CRYPTO,Home & Garden
TX0113821,U01410,P04681,M00270,542.75,20250309165417,Nantes,CARD,Clothing
TX0113822,U05304,P00022,M00086,77.13,20251103130154,Toulon,CARD,Food
TX0113823,U03872,P01665,M00512,51.5,20240226144433,Nîmes,CASH,Books
TX0113824,U01502,P04186,M00165,2727.14,20250830073057,Toulon,PAYPAL,Automotive
TX0113825,U00617,P01438,M00230,713.54,20240923130332,Lille,CASH,Health
TX0113826,U10960,P02074,M00373,218.21,20250524031034,Paris,CRYPTO,Health
TX0113827,U08020,P02374,M00158,2854.04,20250225140249,Grenoble,CARD,Electronics
TX0113828,U05812,P04136,M00173,68.24,20240813154342,Dijon,CASH,Toys
TX0113829,U08064,P00652,M00067,74.81,20240401155721,Toulon,CARD,Beauty
TX0113830,U04092,P00510,M00476,1647.84,20240406214737,Nice,PAYPAL,Electronics
TX0113831,U09760,P05631,M00046,453.24,20250921143716,Le Havre,CASH,Health
TX0113832,U07411,P04755,M00317,1161.8,20240512074433,Reims,CARD,Automotive
TX0113833,U08234,P03625,M00273,1502.8,20240328150522,Saint-Etienne,BANK_TRANSFER,Automotive
TX0113834,U05598,P04460,M00098,58.22,20250418191902,Grenoble,BANK_TRANSFER,Food
TX0113835,U07480,P04934,M00140,13.44,20250719094110,Nice,CASH,Clothing
TX0113836,U08995,P01337,M00344,149.43,20251218152738,Saint-Etienne,BANK_TRANSFER,Beauty
TX0113837,U03616,P01321,M00040,161.21,20241026105353,Toulouse,CRYPTO,Beauty
TX0113838,U08703,P00735,M00383,512.68,20241123113540,Villeurbanne,CASH,Sports
TX0113839,U04060,P05579,M00199,1486.99,20250117184459,Marseille,CARD,Electronics
TX0113840,U08333,P03235,M00468,204.05,20241218142815,Toulon,CARD,Clothing
TX0113841,U06975,P01616,M00391,179.1,20250506111536,Marseille,PAYPAL,Books
TX0113842,U08644,P05144,M00510,1233.04,20240209151600,Toulouse,CARD,Automotive
TX0113843,U05346,P01619,M00060,41.91,20241113121115,Rennes,CARD,Toys
TX0113844,U11558,P04472,M00549,487.61,20240603195744,Le Havre,CARD,Sports
TX0113845,U06315,P04200,M00436,695.55,20240312201719,Toulon,PAYPAL,Home & Garden
TX0113846,U01080,P01150,M00399,58.28,20240111082343,Toulouse,CARD,Beauty
TX0113847,U04781,P01439,M00446,46.64,20240213173445,Nîmes,CARD,Home & Garden
TX0113848,U07711,P01454,M00439,123.8,20240817052545,Dijon,PAYPAL,Toys
TX0113849,U05225,P05992,M00564,132.55,20240406082925,Toulouse,PAYPAL,Home & Garden
TX0113850,U00272,P02933,M00458,838.37,20240713190237,Nantes,CARD,Home & Garden
TX0113851,U00067,P04726,M00592,2329.08,20250405151226,Rennes,PAYPAL,Electronics
TX0113852,U06523,P01428,M00551,61.45,20250303141515,Lyon,CARD,Toys
TX0113853,U11991,P00907,M00169,41.23,20250516141923,Rennes,BANK_TRANSFER,Books
TX0113854,U09948,P04776,M00122,978.26,20240808161622,Marseille,CARD,Electronics
TX0113855,U08422,P02962,M00251,993.0,20250708095358,Toulouse,CASH,Automotive
TX0113856,U10315,P03792,M00434,374.81,20241129150726,Rennes,CASH,Clothing
TX0113857,U01989,P01444,M00020,156.49,20240615202222,Nantes,CASH,Health
TX0113858,U11181,P00038,M00224,892.76,20251220184543,Dijon,CASH,Automotive
TX0113859,U08530,P01523,M00476,-15.9,20251202182659,Nantes,CARD,Electronics
TX0113860,U05148,P04911,M00311,72.13,20250816193420,Nantes,CRYPTO,Beauty
TX0113861,U02400,P01228,M00480,236.85,20240813112553,Strasbourg,CASH,Clothing
TX0113862,U09189,P03663,M00082,332.86,20241101131703,Toulouse,CRYPTO,Sports
TX0113863,U05687,P04249,M00112,619.4,20240323153346,Bordeaux,CARD,Electronics
TX0113864,U01233,P02180,M00391,7.35,20241025153017,Lyon,BANK_TRANSFER,Books
TX0113865,U09393,P05430,M00261,41.25,20250526151327,Dijon,PAYPAL,Beauty
TX0113866,U03548,P04859,M00102,884.47,20250217221717,Toulouse,BANK_TRANSFER,Home & Garden
TX0113867,U06043,P01186,M00372,122.85,20251124144526,Rennes,CARD,Clothing
TX0113868,U00147,P02367,M00260,172.62,20250319220817,Marseille,PAYPAL,Clothing
TX0113869,U08311,P03730,M00319,35.73,20240809222321,Rennes,PAYPAL,Books
TX0113870,U10107,P05983,M00003,375.88,20241120235942,Marseille,PAYPAL,Health
TX0113871,U02041,P05353,M00591,33.24,20240308181026,Toulouse,PAYPAL,Toys
TX0113872,U01013,P02661,M00224,5038.69,20240526004420,Nantes,PAYPAL,Automotive
TX0113873,U11008,P00883,M00157,232.58,20250516193934,Angers,CARD,Clothing
TX0113874,U03007,P02808,M00450,169.29,20241208172618,Reims,BANK_TRANSFER,Clothing
TX0113875,U11536,P01353,M00554,4441.42,20250312124533,Lille,PAYPAL,Automotive
TX0113876,U07550,P01094,M00599,37.01,20240401152604,Grenoble,PAYPAL,Food
TX0113877,U02731,P03391,M00225,791.76,20240516105405,Paris,BANK_TRANSFER,Electronics
TX0113878,U04123,P05417,M00479,33.64,20251225195251,Marseille,CARD,Beauty
TX0113879,U07546,P03813,M00293,27.77,20240324070514,Marseille,CARD,Beauty
TX0113880,U04056,P02064,M00563,7.63,20241211091943,Nice,CRYPTO,Toys
TX0113881,U05839,P03103,M00048,219.11,20240427101410,Paris,CRYPTO,Sports
TX0113882,U02213,P03430,M00224,576.57,20250913160142,Lille,BANK_TRANSFER,Automotive
TX0113883,U06939,P00702,M00294,50.99,20240405175719,Lyon,CARD,Books
TX0113884,U01069,P04621,M00126,35.76,20250323141944,Lyon,PAYPAL,Food
TX0113885,U03728,P02436,M00492,103.37,20250731141035,Paris,PAYPAL,Beauty
TX0113886,U06288,P05028,M00371,134.58,20240705072419,Marseille,CRYPTO,Health
TX0113887,U07380,P03114,M00216,1717.57,20250424181620,Montpellier,CASH,Automotive
TX0113888,U10793,P02223,M00198,63.15,20250721151447,Grenoble,PAYPAL,Sports
TX0113889,U11364,P04733,M00311,219.07,20240410201637,Dijon,BANK_TRANSFER,Beauty
TX0113890,U01894,P03336,M00164,84.56,20241023173806,Toulouse,CASH,Clothing
TX0113891,U04188,P01761,M00161,34.32,20240922095621,Toulouse,CARD,Beauty
TX0113892,U11838,P04406,M00229,1868.39,20240318103601,Bordeaux,PAYPAL,Electronics
TX0113893,U04303,P05676,M00141,43.85,20240920062436,Lyon,PAYPAL,Food
TX0113894,U00049,P05883,M00238,32.04,20250504193359,Paris,PAYPAL,Books
TX0113895,U05725,P04609,M00574,39.19,20240909150000,Paris,PAYPAL,Toys
TX0113896,U00051,P00078,M00121,678.14,20240112191651,Angers,CARD,Automotive
TX0113897,U11341,P04911,M00311,84.47,20241105162940,Toulouse,CARD,Beauty
TX0113898,U06542,P00071,M00500,769.91,20251106114638,Toulouse,CARD,Home & Garden
TX0113899,U01618,P04590,M00083,660.28,20250114135815,Grenoble,PAYPAL,Automotive
TX0113900,U11145,P03422,M00406,1523.71,20250211072216,Reims,PAYPAL,Home & Garden
TX0113901,U09956,P00989,M00052,7.48,20250809155914,Paris,CARD,Food
TX0113902,U11023,P03876,M00286,58.19,20240914203712,Toulon,CASH,Books
TX0113903,U02303,P03524,M00503,276.19,20241229140556,Lyon,BANK_TRANSFER,Clothing
TX0113904,U03663,P05585,M00341,42.23,20250612050646,Saint-Etienne,CARD,Beauty
TX0113905,U11475,P00512,M00245,71.36,20240511180034,Lyon,CASH,Food
TX0113906,U00403,P00126,M00388,-15.9,20241024080806,Rennes,CARD,Home & Garden
TX0113907,U09235,P00945,M00225,2387.51,20250526131810,Dijon,BANK_TRANSFER,Electronics
TX0113908,U01842,P02414,M00069,51.72,20240924083627,Lille,BANK_TRANSFER,Home & Garden
TX0113909,U00399,P00174,M00268,90.19,20250509204208,Toulouse,CASH,Toys
TX0113910,U10132,P04472,M00549,434.82,20250415124634,Lyon,BANK_TRANSFER,Sports
TX0113911,U06525,P03118,M00562,50.29,20240918085312,Dijon,CRYPTO,Beauty
TX0113912,U05627,P01514,M00455,43.76,2024060705425100,Paris,CARD,Books
TX0113913,U06894,P03965,M00198,420.52,20251104130214,Toulon,CARD,Sports
TX0113914,U03058,P00525,M00031,19.36,20240615082312,Strasbourg,PAYPAL,Beauty
TX0113915,U06289,P00190,M00328,146.54,20241222180828,Montpellier,CARD,Health
TX0113916,U04488,P03791,M00039,140.64,20240119112055,Paris,CARD,Health
TX0113917,U00245,P02696,M00219,16.95,20250120213512,Rennes,PAYPAL,Books
TX0113918,U09400,P05412,M00505,713.05,20240511101816,Paris,CARD,Automotive
TX0113919,U05107,P00945,M00225,2360.96,20240503132214,Strasbourg,CARD,Electronics
TX0113920,U09769,P04847,M00251,1214.51,20250402170115,Nantes,PAYPAL,Automotive
TX0113921,U04244,P05899,M00355,33.21,20241117150223,Lyon,BANK_TRANSFER,Books
TX0113922,U04958,P00499,M00407,1149.94,20250926100821,Bordeaux,PAYPAL,Automotive
TX0113923,U07114,P04738,M00074,32.5,20250212084900,Bordeaux,PAYPAL,Clothing
TX0113924,U07659,P04370,M00337,1249.15,20240726103624,Lille,CARD,Home & Garden
TX0113925,U06333,P03177,M00243,1321.25,20240424081628,Toulouse,CRYPTO,Electronics
TX0113926,U09551,P03356,M00025,71.81,20240730222003,Lyon,CASH,Food
TX0113927,U00839,P00169,M00584,1488.1,20250306173023,Paris,PAYPAL,Electronics
TX0113928,U09969,P01612,M00084,108.47,20250209091937,Lille,BANK_TRANSFER,Electronics
TX0113929,U04602,P01891,M00592,1799.49,20240806185703,Paris,CRYPTO,Electronics
TX0113930,U01876,P03520,M00332,81.7,20251028102534,Dijon,PAYPAL,Food
TX0113931,U08686,P00019,M00577,60.16,20240702210150,Lyon,CRYPTO,Books
TX0113932,U11027,P03242,M00566,385.57,20240731160107,Paris,CARD,Electronics
TX0113933,U06221,P03030,M00186,90.88,20240301152649,Le Havre,CARD,Beauty
TX0113934,U08818,P05116,M00393,466.6,20240626114545,Lille,CASH,Sports
TX0113935,U06476,P04324,M00347,194.79,20241206223716,Le Havre,CASH,Health
TX0113936,U06712,P00528,M00256,11.23,20250530144005,Lyon,PAYPAL,Health
TX0113937,U01763,P05455,M00204,1245.31,20250406180514,Nantes,CARD,Electronics
TX0113938,U07763,P02139,M00221,77.83,20250211143748,Lyon,CARD,Food
TX0113939,U09237,P02304,M00008,374.45,20251118200947,Nîmes,CARD,Sports
TX0113940,U08015,P03724,M00198,340.45,20240324222310,Strasbourg,CARD,Sports
TX0113941,U08197,P02799,M00142,316.46,20250526164521,Lyon,CARD,Toys
TX0113942,U09460,P02185,M00096,67.55,20240428104037,Lyon,CARD,Clothing
TX0113943,U05350,P02584,M00205,148.99,20250307090139,Toulouse,CARD,Toys
TX0113944,U02648,P05436,M00590,15.97,20251015162357,Villeurbanne,PAYPAL,Health
TX0113945,U11525,P02655,M00272,40.68,20250504074127,Le Havre,CASH,Food
TX0113946,U02102,P04496,M00195,99.53,20240813083510,Marseille,CASH,Sports
TX0113947,U09977,P05737,M00006,325.54,20240718130205,Strasbourg,CARD,Home & Garden
TX0113948,U04963,P02628,M00398,304.1,20241006162313,Paris,PAYPAL,Automotive
TX0113949,U08050,P03669,M00221,87.9,20251009125115,Toulouse,PAYPAL,Food
TX0113950,U05446,P00143,M00393,1036.32,20241204200247,Dijon,PAYPAL,Sports
TX0113951,U04232,P04154,M00321,53.77,20250516165705,Lyon,CRYPTO,Food
TX0113952,U05554,P05640,M00006,681.0,20250515115413,Dijon,BANK_TRANSFER,Home & Garden
TX0113953,U08118,P04882,M00092,455.99,20250810100928,Montpellier,CASH,Sports
TX0113954,U10728,P03851,M00552,49.29,20240513035649,Strasbourg,CARD,Food
TX0113955,U09842,P02252,M00312,36.09,20250211141526,Nice,BANK_TRANSFER,Beauty
TX0113956,U00880,P00194,M00541,1184.31,20250809201940,Montpellier,BANK_TRANSFER,Home & Garden
TX0113957,U00241,P02714,M00388,714.37,20250601215146,Marseille,PAYPAL,Home & Garden
TX0113958,U03370,P05947,M00423,757.09,20250327214230,Paris,BANK_TRANSFER,Home & Garden
TX0113959,U02908,P00958,M00456,614.85,20250721082108,Lyon,PAYPAL,Automotive
TX0113960,U00013,P05248,M00360,594.37,20241219211215,Le Havre,PAYPAL,Home & Garden
TX0113961,U01240,P03087,M00510,36.01,20250102182142,Paris,PAYPAL,Automotive
TX0113962,U06460,P03024,M00430,121.9,20250826060213,Toulon,CARD,Toys
TX0113963,U01080,P00948,M00261,314.36,20240913120725,Villeurbanne,CARD,Beauty
TX0113964,U10368,P01763,M00444,49.67,20250110202026,Paris,CARD,Automotive
TX0113965,U06655,P01108,M00565,281.35,20250108125902,Lille,PAYPAL,Clothing
TX0113966,U00067,P05909,M00321,149.29,20250509041428,Lyon,PAYPAL,Food
TX0113967,U07270,P05154,M00440,91.65,20240111133922,Nice,CARD,Clothing
TX0113968,U05786,P04174,M00561,530.07,20250604165433,Le Havre,CARD,Home & Garden
TX0113969,U03187,P00013,M00242,1064.28,20251007140007,Montpellier,BANK_TRANSFER,Sports
TX0113970,U00092,P04462,M00276,277.96,20250218154553,Villeurbanne,CARD,Clothing
TX0113971,U11070,P04771,M00392,1234.64,20250112123520,Bordeaux,CARD,Electronics
TX0113972,U00941,P01564,M00485,158.14,20240806215158,Grenoble,BANK_TRANSFER,Beauty
TX0113973,U01820,P00408,M00028,451.49,20240827165706,Paris,BANK_TRANSFER,Sports
TX0113974,U09900,P00605,M00066,265.84,20250803103104,Reims,CARD,Clothing
TX0113975,U03273,P03378,M00435,82.75,20250329145006,Marseille,PAYPAL,Food
TX0113976,U01654,P00747,M00333,53.83,20250413210715,Nîmes,PAYPAL,Toys
TX0113977,U11833,P01322,M00248,355.33,20250525180502,Bordeaux,BANK_TRANSFER,Clothing
TX0113978,U10399,P00098,M00397,384.48,20250220222422,Le Havre,PAYPAL,Sports
TX0113979,U01359,P05012,M00565,61.57,20250328113720,Lyon,CASH,Clothing
TX0113980,U06874,P01896,M00318,460.66,20250912232456,Paris,PAYPAL,Health
TX0113981,U08121,P00260,M00572,599.85,20250809092155,Paris,PAYPAL,Home & Garden
TX0113982,U03354,P01645,M00039,75.55,20251105135940,Lyon,CARD,Health
TX0113983,U09998,P02662,M00408,47.67,20240615140100,Lyon,BANK_TRANSFER,Toys
TX0113984,U10583,P00452,M00521,26.69,20240111071724,Le Havre,BANK_TRANSFER,Health
TX0113985,U09463,P02163,M00383,300.76,20240726230405,Marseille,CARD,Sports
TX0113986,U05855,P05698,M00306,14.77,20240629122804,Lyon,PAYPAL,Beauty
TX0113987,U03871,P03575,M00413,49.04,20251105112501,Toulon,CASH,Automotive
TX0113988,U10927,P05678,M00560,25.54,20240330123943,Strasbourg,BANK_TRANSFER,Health
TX0113989,U02214,P02757,M00415,1119.12,20240701065059,Strasbourg,CASH,Automotive
TX0113990,U01090,P05431,M00189,55.16,20241118182652,Strasbourg,PAYPAL,Books
TX0113991,U09138,P03180,M00122,712.5,20251227231931,Toulouse,CARD,Electronics
TX0113992,U03094,P03248,M00307,839.96,20250424114823,Nice,BANK_TRANSFER,Sports
TX0113993,U06037,P02049,M00186,83.84,20250619124815,Reims,BANK_TRANSFER,Beauty
TX0113994,U10123,P00607,M00278,284.13,20241206214201,Le Havre,CARD,Clothing
TX0113995,U00190,P05286,M00451,9.48,20241201144338,Bordeaux,PAYPAL,Sports
TX0113996,U03170,P04664,M00071,33.09,20250620093040,Lyon,CARD,Home & Garden
TX0113997,U02308,P02143,M00085,132.57,20250215140604,Lyon,PAYPAL,Beauty
TX0113998,U01713,P03085,M00032,52.4,20240112073649,Le Havre,CRYPTO,Books
TX0113999,U06976,P03809,M00313,47.65,20250219161108,Rennes,CARD,Food
TX0114000,U00886,P02796,M00199,713.61,20250305171200,Paris,CARD,Electronics
TX0114001,U01706,P05613,M00344,163.39,20250124000257,Toulouse,CARD,Beauty
TX0114002,U02053,P00033,M00051,40.05,20251101081853,Lyon,CASH,Toys
TX0114003,U01673,P03401,M00337,348.15,20240505083311,Paris,BANK_TRANSFER,Home & Garden
TX0114004,U10986,P02532,M00577,46.0,20250406113605,Toulouse,CASH,Books
TX0114005,U11257,P02943,M00307,105.93,20251223174420,Paris,CASH,Sports
TX0114006,U02468,P00220,M00432,494.47,20240804192930,Lyon,BANK_TRANSFER,Automotive
TX0114007,U06181,P05761,M00398,1459.39,20250107031453,Marseille,PAYPAL,Automotive
TX0114008,U03306,P03388,M00480,121.58,20240312191600,Lille,CARD,Clothing
TX0114009,U04374,P02984,M00249,117.11,20251231113223,Nîmes,BANK_TRANSFER,Beauty
TX0114010,U11185,P03432,M00240,85.55,20250214071654,Toulon,BANK_TRANSFER,Health
TX0114011,U01032,P04486,M00493,190.05,20240928124403,Nîmes,CASH,Health
TX0114012,U00781,P04566,M00255,1507.69,20250514194641,Lyon,BANK_TRANSFER,Automotive
TX0114013,U04753,P00402,M00154,226.01,20250115155821,Toulouse,CRYPTO,Health
TX0114014,U07015,P01023,M00143,143.04,20250608173253,Lyon,BANK_TRANSFER,Automotive
TX0114015,U09153,P02570,M00343,124.58,20241222203029,Lyon,PAYPAL,Beauty
TX0114016,U06892,P05779,M00444,1203.36,20250502211638,Toulouse,CARD,Automotive
TX0114017,U07127,P02222,M00158,1024.17,20250521060014,Paris,PAYPAL,Electronics
TX0114018,U04193,P00086,M00381,57.5,20240803144647,Nice,CARD,Food
TX0114019,U07320,P00367,M00367,604.68,20250302125143,Montpellier,BANK_TRANSFER,Electronics
TX0114020,U06083,P03499,M00502,2606.04,20250112205930,Marseille,CARD,Automotive
TX0114021,U05408,P05434,M00336,2344.77,20250925200725,Paris,CARD,Electronics
TX0114022,U03223,P01435,M00422,13.79,20250927132827,Saint-Etienne,CRYPTO,Food
TX0114023,U10497,P02977,M00407,5998.92,20240518002740,Nantes,CRYPTO,Automotive
TX0114024,U10704,P00990,M00297,9193.4,20251216021417,Bordeaux,CRYPTO,Electronics
TX0114025,U11620,P04248,M00438,880.39,20250122082807,Lyon,PAYPAL,Automotive
TX0114026,U08232,P01882,M00234,26.76,20250220095720,Strasbourg,CARD,Food
TX0114027,U02690,P02526,M00102,891.08,20241110195406,Paris,BANK_TRANSFER,Home & Garden
TX0114028,U01615,P04538,M00346,65.17,20250614134414,Reims,CARD,Toys
TX0114029,U06300,P00449,M00107,52.34,20250711162732,Paris,CASH,Books
TX0114030,U11958,P00052,M00431,172.86,20250918212546,Nantes,BANK_TRANSFER,Beauty
TX0114031,U10000,P01134,M00141,116.46,20240607131918,Lyon,PAYPAL,Food
TX0114032,U10950,P03388,M00480,120.7,20241127231608,Lille,CASH,Clothing
TX0114033,U11070,P05577,M00384,294.38,20250625162344,Paris,CARD,Clothing
TX0114034,U01421,P02205,M00319,56.55,20240726204330,Strasbourg,CASH,Books
TX0114035,U09231,P03709,M00369,61.34,20241116165910,Reims,CARD,Food
TX0114036,U98048,P05932,M00392,1681.29,20240815100342,Paris,CARD,Electronics
TX0114037,U01456,P05044,M00395,727.38,20241018123016,Toulouse,CASH,Home & Garden
TX0114038,U02224,P04693,M00148,15.72,20251228020554,Montpellier,CARD,Beauty
TX0114039,U02804,P00673,M00265,27.9,20250712190849,Lille,CARD,Beauty
TX0114040,U09494,P01383,M00039,63.59,20251129153754,Nantes,CARD,Health
TX0114041,U02756,P04285,M00369,67.04,20241022070138,Saint-Etienne,CRYPTO,Food
TX0114042,U11582,P00607,M00278,269.23,20251219114158,Paris,CRYPTO,Clothing
TX0114043,U11035,P01996,M00330,96.41,20240317005157,Nice,BANK_TRANSFER,Books
TX0114044,U08390,P04887,M00112,4267.47,20240608161331,Marseille,PAYPAL,Electronics
TX0114045,U07553,P00027,M00202,57.31,20240801103511,Saint-Etienne,CASH,Toys
TX0114046,U01169,P02855,M00132,124.63,20241219184923,Saint-Etienne,CARD,Beauty
TX0114047,U00724,P00806,M00508,856.28,20241223202324,Paris,CARD,Automotive
TX0114048,U00253,P05579,M00199,2994.38,20250221085134,Grenoble,CARD,Electronics
TX0114049,U03441,P01008,M00589,29.12,20241207090252,Rennes,CARD,Books
TX0114050,U02588,P05503,M00304,110.03,20240321091711,Angers,CARD,Sports
TX0114051,U06442,P04167,M00158,788.95,20250814084048,Le Havre,PAYPAL,Electronics
TX0114052,U09572,P00981,M00463,457.84,20250411033620,Toulouse,CARD,Electronics
TX0114053,U03208,P00969,M00407,4736.53,20250330210616,Bordeaux,BANK_TRANSFER,Automotive
TX0114054,U02487,P05236,M00112,451.56,20240301164150,Paris,CARD,Electronics
TX0114055,U06042,P04710,M00146,157.27,20240915093311,Marseille,CARD,Sports
TX0114056,U01584,P05465,M00485,96.48,20241205154154,Montpellier,PAYPAL,Beauty
TX0114057,U01600,P00935,M00157,256.04,20250716062757,Strasbourg,CASH,Clothing
TX0114058,U09850,P05363,M00575,723.8,20240916235340,Toulouse,PAYPAL,Electronics
TX0114059,U11693,P02000,M00328,156.27,20251015092610,Strasbourg,CARD,Health
TX0114060,U02514,P05194,M00083,1181.89,20240914150103,Villeurbanne,CARD,Automotive
TX0114061,U10802,P05002,M00543,33.43,20250905164337,Reims,CASH,Books
TX0114062,U04741,P05779,M00444,1202.35,20250710225000,Marseille,BANK_TRANSFER,Automotive
TX0114063,U03246,P03036,M00457,44.36,20250406080146,Paris,BANK_TRANSFER,Toys
TX0114064,U03661,P00444,M00197,1535.16,20250724214001,Dijon,CASH,Electronics
TX0114065,U08941,P03036,M00457,97.94,20240507105359,Lyon,PAYPAL,Toys
TX0114066,U01098,P00691,M00004,1420.29,20240729173845,Grenoble,PAYPAL,Automotive
TX0114067,U08375,P05059,M00187,199.72,20250824190917,Saint-Etienne,CARD,Health
TX0114068,U08387,P05909,M00321,45.0,20250223064251,Nantes,CARD,Food
TX0114069,U08183,P02135,M00037,10.72,20250613224017,Toulouse,BANK_TRANSFER,Books
TX0114070,U08991,P01078,M00038,312.44,20240518195233,Paris,CASH,Electronics
TX0114071,U09800,P04299,M00323,38.99,20250422143147,Lyon,BANK_TRANSFER,Food
TX0114072,U02817,P04541,M00533,57.38,20241110121115,Paris,BANK_TRANSFER,Toys
TX0114073,U03515,P00754,M00585,363.22,20240603211042,Bordeaux,CARD,Clothing
TX0114074,U06849,P03314,M00532,52.39,20241227091235,Marseille,CARD,Books
TX0114075,U02127,P00755,M00337,176.22,20250202120220,Montpellier,CARD,Home & Garden
TX0114076,U03250,P03115,M00278,51.13,20241109104903,Lyon,PAYPAL,Clothing
TX0114077,U06236,P00069,M00590,55.64,20250128121930,Lille,BANK_TRANSFER,Health
TX0114078,U06147,P02692,M00473,525.26,20240205124111,Rennes,BANK_TRANSFER,Home & Garden
TX0114079,U03932,P02969,M00176,56.41,20241117121425,Toulouse,CASH,Toys
TX0114080,U02590,P01795,M00092,479.47,20241011060150,Bordeaux,CARD,Sports
TX0114081,U03151,P04347,M00105,38.62,20250913142000,Nantes,CARD,Food
TX0114082,U03146,P01873,M00150,41.56,20240507123916,Nice,PAYPAL,Toys
TX0114083,U03330,P05665,M00390,188.65,20240603201504,Strasbourg,PAYPAL,Automotive
TX0114084,U04380,P03265,M00397,333.58,20250114125205,Strasbourg,PAYPAL,Sports
TX0114085,U10760,P00311,M00529,1558.26,20250519115245,Lyon,BANK_TRANSFER,Electronics
TX0114086,U08515,P01607,M00524,79.34,20250917134924,Paris,CARD,Food
TX0114087,U01527,P05955,M00326,71.35,20250226145755,Angers,PAYPAL,Food
TX0114088,U04516,P05900,M00417,149.72,20250620041416,Lille,CASH,Sports
